Date, ADANIENT ,ADANIPORT,AMBUJACEM, APLLTD ,ASIANPAINT,AXISBANK, BAJAJ AUTO ,BAJAJFINSERV,BAJAJFIN,BOB,BERGERPAINT,BHARTIAIRTEL,BPCL,BRITANIA,CIPLA,DABUR, DIVISLAB , DLF ,DRREDDY,GODREJPROP,HCLTECH,HDFC,HDFCBANK,HEROMOTO,HINDUNILEVER,ICICIBANK,INDSIND BANK,INFOSYS,ITC,JSPL,JSWSTEEL,KOTAKBANK,L&TFIN,LICFINHOU,L&T,LTTS,M&MFIN,MARUTI,PNB,RELIANCE,SBIN,SUNPHARM,TATACOFFEE,TATAMOTORS,TATASTEEL,TCS,TITAN,ULTRATECH CEM,UPL,WIPRO
23-10-2020,315.24,361.82,230.67,959.68,"2,106.59",507.2,"2,979.22","5,830.14","3,311.55",43.15,560.65,434.4,334.16,"3,400.64",757.55,517.39,"3,068.85",171.3,"4,972.43","1,047.60",834.81,"2,041.06","1,230.47","3,095.68","2,114.76",416.95,608.15,"1,110.52",162.28,206.25,315.07,"1,383.05",60.46,305.65,913.04,"1,717.88",133.37,"7,103.25",27.4,"2,106.27",200.94,480.3,108.21,137,414.18,"2,662.83","1,238.73","4,504.55",445.53,341.63
26-10-2020,307.2,361.17,228.48,946.47,"2,067.05",493.35,"2,798.37","5,699.57","3,288.59",42.7,570.8,434.05,328.98,"3,415.98",747.15,511.76,"3,042.15",166.2,"4,932.65","1,021.60",830.26,"2,054.59","1,205.68","2,883.64","2,137.35",404.45,616.65,"1,100.57",160.19,195.7,302.36,"1,416.90",60.78,298.85,923.22,"1,743.16",129.66,"7,054.80",28,"2,022.59",194.9,470.39,107.47,133.7,399.46,"2,664.22","1,212.59","4,485.40",428.19,339.04
27-10-2020,313.84,361.86,238.55,946.96,"2,183.64",508.1,"2,848.83","5,665.88","3,447.68",42.9,575.05,433.35,331.4,"3,501.10",770.25,521.42,"3,156.85",165.1,"5,052.84","1,020.00",829.72,"2,022.88","1,227.79","2,897.57","2,147.16",409.95,614,"1,079.20",158.91,193.05,303,"1,587.65",61.9,298.95,952.52,"1,745.79",124.41,"7,158.40",27.35,"2,027.98",192.87,466.37,108.66,135.65,402,"2,606.69","1,228.85","4,566.95",433.28,333.3
28-10-2020,318.64,351.19,234.77,949.28,"2,148.91",504.7,"2,845.64","5,640.98","3,365.36",42,582.25,451.85,328.36,"3,471.16",765.25,515.39,"3,131.45",156,"4,905.79",994,812.43,"1,951.08","1,204.39","2,931.65","2,148.80",396.05,592.85,"1,065.06",157.29,190.6,299.96,"1,551.35",60.97,295.05,953.39,"1,746.34",120.15,"7,186.05",27.1,"2,005.00",188.71,459.38,108.41,134.8,393.49,"2,598.81","1,214.09","4,469.30",445.33,334.9
29-10-2020,328.68,340.32,236.82,956.08,"2,214.49",493.85,"2,827.56","5,622.59","3,374.60",42.95,587.25,450.8,324.89,"3,462.29",762.3,517.98,"3,107.60",153.1,"4,896.83",991.55,822.67,"1,916.79","1,182.08","2,879.70","2,106.86",399.9,588.7,"1,063.38",155.73,189.6,300.89,"1,570.90",59.06,286.85,906.49,"1,689.62",119.76,"7,117.70",26.6,"2,020.40",186.97,452.4,100.62,131.9,392.61,"2,609.16","1,175.38","4,576.80",444.84,336.69
30-10-2020,339.47,357.35,242.14,950.66,"2,200.61",492.5,"2,790.40","5,572.15","3,303.66",41.7,577.4,433.75,336.92,"3,404.07",754.5,509.71,"3,142.05",158.3,"4,844.01","1,034.45",824.53,"1,906.14","1,178.45","2,785.97","2,056.42",392.6,585.7,"1,049.28",157.06,191.5,303.05,"1,547.40",59.9,282.95,901.64,"1,659.08",121.09,"6,965.15",26.75,"2,047.91",187.52,461.71,100.77,132.65,401.56,"2,641.08","1,162.96","4,574.05",447.8,339.94
02-11-2020,340.87,354.42,242.88,953.02,"2,162.15",522.65,"2,748.64","5,700.07","3,414.28",44.85,583.7,457.4,329.26,"3,352.17",751.25,504.53,"3,048.65",164.8,"4,814.29","1,141.75",805.38,"2,022.33","1,210.01","2,821.64","2,057.12",417.45,628.35,"1,060.85",158.48,190.8,303.39,"1,580.70",61.11,299.1,901.45,"1,612.71",123.77,"6,868.35",27.95,"1,871.43",194.26,465.33,99.04,132.85,394.03,"2,581.36","1,165.70","4,550.80",440,334.05
03-11-2020,344.57,351.19,244.28,983.08,"2,144.04",534.15,"2,817.42","5,742.21","3,485.17",45.05,590.55,454.6,333.49,"3,335.86",759.3,513.65,"3,089.90",163.65,"4,832.82","1,036.60",797.2,"2,111.66","1,242.57","2,922.89","2,040.93",443.85,646.6,"1,051.21",161.67,201.65,308.69,"1,593.60",60.41,302.75,919.34,"1,627.08",124.56,"6,913.35",27.8,"1,844.47",202.88,481.39,98.94,134.1,397.99,"2,610.11","1,197.08","4,549.55",412.04,334.9
04-11-2020,351.62,358.59,246.52,986.98,"2,158.76",525.15,"2,828.29","5,810.44","3,555.70",45.05,590.9,453.05,331.59,"3,401.57",781.15,516.69,"3,196.20",162.8,"4,890.53",978.35,798.28,"2,069.30","1,251.98","2,953.34","2,045.25",437.05,678.05,"1,082.27",161.38,207.55,311.73,"1,630.70",60.5,295.3,929.33,"1,720.77",125.45,"6,954.05",27.45,"1,907.07",205.11,500.28,99.58,135.9,395.06,"2,629.48","1,212.74","4,531.60",396.53,342.18
05-11-2020,352.52,366.09,254.84,980.13,"2,227.27",539.3,"2,850.71","6,053.68","3,730.87",45.75,605.25,457.3,348.18,"3,429.55",793.5,517.78,"3,209.00",165.8,"4,913.23",912.15,825.46,"2,081.69","1,263.73","2,929.81","2,087.25",438.5,714.4,"1,092.21",166.08,211.65,321.39,"1,675.45",62.04,306.5,947.38,"1,688.28",126.98,"7,092.80",27.7,"1,948.73",216.65,508.06,101.76,137.65,416.19,"2,661.74","1,239.13","4,617.90",413.37,344.63
06-11-2020,351.87,368.52,247.12,964.9,"2,198.17",541.75,"2,877.88","6,284.93","3,774.65",45.8,607.95,449.9,344.52,"3,443.57",789.95,525.41,"3,237.25",167.9,"4,858.18",951.35,832.51,"2,119.10","1,302.01","2,930.90","2,079.11",442.8,738.65,"1,100.87",165.32,212.3,320.17,"1,718.05",62.92,301.9,950,"1,682.76",128.72,"6,907.60",27.75,"2,022.64",217.19,504.74,100.62,139,417.16,"2,683.30","1,250.50","4,556.00",417.32,344.97
09-11-2020,357.66,364.5,248.41,959.18,"2,214.24",565.05,"2,901.60","6,281.83","3,858.76",46.75,615.4,471.8,356.97,"3,477.62",763.2,525.76,"3,423.75",172.8,"4,835.10",961.35,837.31,"2,132.62","1,334.77","2,939.66","2,117.23",462.7,775.45,"1,124.42",164.23,210,326.69,"1,728.15",62.74,304.3,955.04,"1,711.66",134.21,"6,872.15",28.6,"2,044.12",217.49,505.73,102.06,141,428.71,"2,702.28","1,281.97","4,625.25",421.62,351.16
10-11-2020,359.26,364.2,249.01,924.74,"2,188.91",583.6,"2,897.30","6,686.03","4,201.76",48.2,602.6,466.4,363.86,"3,438.47",717.3,513.25,"3,263.40",180.5,"4,655.10",957.3,792.94,"2,251.54","1,387.64","2,936.67","2,121.25",483.85,835.2,"1,079.40",169.51,213.85,328.35,"1,752.95",64.92,321.9,"1,022.13","1,663.06",145.15,"6,793.45",29.6,"2,077.87",229.58,486.65,101.47,146,432.23,"2,625.96","1,302.28","4,719.55",427.6,341.53
11-11-2020,359.86,369.01,258.78,943.36,"2,170.95",608.65,"2,922.05","6,943.12","4,261.91",47.2,608.7,478.6,374.51,"3,423.18",742.35,510,"3,353.15",182.9,"4,837.57",991.4,808.96,"2,303.26","1,383.96","3,045.03","2,115.84",486.55,787.95,"1,110.52",176.11,219.15,336.15,"1,807.85",63.9,323.75,"1,047.59","1,643.45",141.54,"6,857.35",29.25,"1,990.80",232.06,501.66,100.62,150.95,463.58,"2,663.82","1,271.65","4,823.80",430.46,345.97
12-11-2020,365.31,365.49,261.91,951.4,"2,161.10",599.7,"2,916.59","7,024.50","4,291.37",45.65,608,479.85,375.13,"3,445.28",739.7,517.9,"3,367.05",182.65,"4,782.78",993.1,807.63,"2,310.99","1,365.79","3,070.56","2,176.35",476.7,769.2,"1,105.82",178.68,218.1,331.49,"1,754.75",64.64,317.15,"1,061.19","1,657.93",144.11,"6,836.85",29.1,"1,973.65",224.73,504.84,101.71,151.2,462.79,"2,647.22","1,275.04","4,846.10",424.44,344.77
13-11-2020,368.36,362.96,256.78,964.21,"2,169.21",610.35,"2,939.11","7,259.34","4,368.99",46.55,605.85,475.75,374.51,"3,444.45",744.65,515.4,"3,432.95",184.65,"4,812.55",990.3,810.96,"2,285.87","1,352.94","3,113.44","2,169.65",485.55,768.55,"1,112.20",177.82,215.1,336.59,"1,763.30",65.25,314.2,"1,039.73","1,701.41",142.43,"6,809.25",29.5,"1,990.00",227.35,504.04,101.32,146.35,475.9,"2,633.15","1,285.37","4,899.75",420.24,343.38
17-11-2020,394.04,377.01,267.1,948.44,"2,176.87",628.8,"2,943.36","7,363.56","4,480.76",47.55,603.4,484.55,375.13,"3,439.89",742.55,511.65,"3,427.00",188.35,"4,740.47","1,033.40",798.13,"2,327.74","1,402.38","3,016.33","2,161.96",486.4,784.15,"1,111.70",178.06,228.85,334.39,"1,796.65",65.57,314.7,"1,068.80","1,690.52",144.06,"6,981.45",29.85,"1,986.86",238,513.91,101.81,158,511.26,"2,642.27","1,298.83","4,909.05",424.49,347.92
18-11-2020,394.24,388.38,261.07,955.59,"2,184.93",636.3,"2,936.35","7,788.06","4,646.24",49.6,610.7,478.4,364.1,"3,430.63",742.95,505.4,"3,451.80",190.75,"4,660.85","1,064.45",797.45,"2,343.50","1,402.63","2,968.27","2,116.78",497.65,828.3,"1,098.69",174.92,228.05,336,"1,830.60",68.97,331.55,"1,135.30","1,682.36",155.01,"7,054.30",30.85,"1,980.83",249.69,508.55,101.81,173.5,505.88,"2,603.22","1,277.04","4,927.50",421.18,344.53
19-11-2020,385.49,379.24,257.78,959.33,"2,151.05",611.5,"2,932.82","7,821.50","4,529.23",47.95,615.2,468.55,364.72,"3,441.41",742.1,507.3,"3,435.05",184.9,"4,664.72","1,040.25",787.9,"2,303.56","1,368.43","2,973.74","2,115.44",478.75,818,"1,085.04",178.58,233.65,324.82,"1,826.35",66.69,328.85,"1,121.56","1,661.71",154.02,"6,963.30",30,"1,966.82",237.56,502.95,101.07,167.95,512.14,"2,613.38","1,289.36","4,778.00",411.49,341.83
20-11-2020,388.04,373.24,256.19,956.87,"2,155.88",607.85,"2,956.31","8,540.53","4,708.24",47.55,605.9,483.7,364.34,"3,481.35",739.9,508.4,"3,469.10",181.95,"4,628.30","1,062.40",802.3,"2,313.67","1,397.60","2,983.84","2,105.02",480.2,811,"1,091.57",182.19,236.55,329.68,"1,889.40",66.36,329.55,"1,119.63","1,650.92",153.17,"6,965.85",29.8,"1,893.41",240.53,498.89,101.66,169.1,521.24,"2,636.52","1,361.88","4,862.55",415.35,345.52
23-11-2020,408.78,372.54,257.23,978.84,"2,175.48",595.6,"2,974.87","8,772.22","4,803.69",46.9,609.05,477.25,374.94,"3,486.54",746.3,509.1,"3,546.30",186.1,"4,784.66","1,088.25",821.83,"2,230.43","1,388.59","3,044.64","2,114.10",468.25,849.75,"1,127.68",181.39,242.05,331.25,"1,897.85",68.27,321.8,"1,113.25","1,680.02",157.08,"6,987.75",30.05,"1,944.44",236.52,508.41,102.85,170.7,531.21,"2,699.95","1,344.37","4,889.50",421.32,355.05
24-11-2020,406.93,389.52,254.24,981.16,"2,197.02",619.65,"2,992.22","8,857.55","4,802.89",46.85,609.45,474.25,370.47,"3,491.30",748.45,507.9,"3,537.05",189.5,"4,870.62","1,118.50",823.11,"2,197.63","1,432.00","3,058.97","2,141.85",478.2,853.7,"1,127.88",185.85,240.95,334.29,"1,924.90",67.99,324.05,"1,122.79","1,683.80",164.71,"7,158.40",30.4,"1,957.75",241.62,515.64,103.05,172.05,536.3,"2,697.77","1,323.97","4,873.20",422.31,354.7
25-11-2020,398.99,396.17,255.29,964.75,"2,143.69",599.85,"2,949.26","8,715.64","4,682.18",49.05,595.45,464.1,363.15,"3,484.98",731.65,501.3,"3,469.45",182.85,"4,762.42","1,083.55",807.63,"2,171.52","1,396.75","2,993.89","2,120.51",472.7,855.05,"1,103.74",184.24,235.2,331.74,"1,862.45",69.15,322.85,"1,103.51","1,686.64",159.66,"7,055.70",31.35,"1,941.55",240.78,501.81,101.91,171.45,529.4,"2,677.20","1,303.82","4,819.85",413.57,349.21
26-11-2020,401.68,407.3,259.82,973.82,"2,144.68",612.55,"3,024.60","8,804.57","4,813.47",51.15,608.35,468.4,359.3,"3,478.07",738.7,504.1,"3,544.30",184.45,"4,856.60","1,106.90",824.62,"2,218.14","1,420.50","3,009.61","2,138.73",475.3,850.55,"1,101.32",185.14,249.6,352.29,"1,889.10",72.83,325.4,"1,106.33","1,698.38",165.65,"6,994.25",32.05,"1,946.34",243.2,507.27,101.76,173.75,555.96,"2,696.33","1,324.22","4,834.15",415.49,354.05
27-11-2020,398.14,408.69,260.12,983.67,"2,204.39",601.6,"3,067.47","8,756.68","4,900.88",51.35,606.5,463.25,354.55,"3,565.49",745.6,499.8,"3,605.10",187.2,"4,784.86","1,165.45",805.09,"2,235.83","1,434.64","3,093.49","2,122.84",473.35,857.65,"1,088.26",184.05,244,343.46,"1,907.10",80.78,329,"1,109.84","1,714.65",169.31,"7,035.80",33.45,"1,923.61",242.02,507.22,102.41,180.35,564.71,"2,655.75","1,357.94","4,802.00",412.68,349.71
01-12-2020,421.62,420.85,261.07,969.53,"2,219.06",603.65,"3,135.23","8,744.43","4,853.26",53.75,630,479.45,360.54,"3,557.06",755.6,506,"3,620.75",195.1,"4,786.29","1,187.10",816.84,"2,286.07","1,427.12","3,094.89","2,117.73",485.1,895.5,"1,125.70",184.76,253.15,351.26,"1,875.85",81.62,339.3,"1,103.46","1,761.51",166.05,"7,101.70",34.45,"1,948.63",245.78,534.68,104.39,179.75,572.98,"2,702.47","1,337.89","4,910.50",427.84,352.06
02-12-2020,453.45,435.15,261.57,979.09,"2,304.44",608.1,"3,226.57","8,800.07","4,816.12",54.1,623.05,484.9,365.48,"3,525.35",758.35,502.5,"3,639.55",200.85,"4,805.96","1,194.25",825.7,"2,255.75","1,400.89","3,110.76","2,123.93",480.45,897.3,"1,128.72",186.23,259.1,361.31,"1,814.20",80.55,343.2,"1,101.28","1,776.29",163.82,"7,206.50",33.95,"1,951.87",244.69,539.93,106.72,183.6,591.12,"2,725.02","1,385.68","4,933.10",436.64,358.09
03-12-2020,447.25,432.77,260.17,"1,000.63","2,399.52",602.7,"3,184.28","9,111.84","4,859.60",58.3,628.4,479.9,374.42,"3,563.53",762.15,501.5,"3,692.35",203,"4,878.10","1,182.85",844.36,"2,233.55","1,371.27","3,124.34","2,112.47",481.85,896.25,"1,114.42",186.47,263.15,363.71,"1,821.00",84.04,356.15,"1,112.56","1,763.90",166.19,"7,739.10",35.8,"1,957.75",253.96,543.5,108.21,184.85,607.31,"2,685.28","1,415.11","4,893.50",449.28,359.49
04-12-2020,445.65,450.54,251.65,997.72,"2,426.74",614.5,"3,200.71","9,050.26","4,867.48",59.05,632.1,493.75,372.89,"3,575.53",766.95,502.3,"3,711.95",211.3,"4,863.73","1,200.30",840.73,"2,225.57","1,379.63","3,164.74","2,168.51",502.05,913.65,"1,122.54",188.37,267.3,363.27,"1,846.25",82.13,348.8,"1,136.63","1,793.36",166.14,"7,803.15",35.65,"1,940.51",261.09,564.12,106.42,184.15,609.07,"2,703.22","1,433.71","5,091.40",450.22,359.99
07-12-2020,457.25,468.22,252.2,"1,015.06","2,460.37",619.25,"3,208.59","9,049.76","4,821.66",60.15,637.9,508.95,375.46,"3,556.67",773.15,502.05,"3,717.55",208.15,"4,983.18","1,207.80",837.6,"2,282.95","1,366.34","3,158.37","2,239.94",510.45,935.15,"1,131.29",193.08,266.35,357.97,"1,820.55",84.87,348.55,"1,156.61","1,829.92",174.81,"7,743.40",35.75,"1,951.92",267.13,577.25,110.19,183.55,601.1,"2,713.28","1,421.89","5,056.50",470.23,357.65
08-12-2020,451.6,460.13,256.19,"1,015.90","2,426.89",620.65,"3,215.02","8,967.23","4,784.42",65.2,647.25,503.6,371.14,"3,572.79",766,502.6,"3,690.00",206.5,"4,969.41","1,256.10",845.92,"2,288.85","1,370.37","3,152.30","2,243.77",508.4,916.7,"1,141.04",192.41,260.3,355.67,"1,833.80",85.15,355.35,"1,158.29","1,801.02",173.52,"7,762.70",40.6,"1,987.36",269.41,563.77,109.7,181.8,600.02,"2,772.35","1,424.43","5,217.75",467.12,362.88
09-12-2020,448.8,460.67,251.95,"1,038.91","2,509.88",634.2,"3,196.02","9,008.47","4,836.33",65.6,649.6,503.05,375.6,"3,554.85",762.4,502.15,"3,725.40",212.2,"5,010.73","1,266.20",852.53,"2,285.82","1,401.14","3,174.94","2,275.73",511.5,928.5,"1,162.65",195.22,258.1,354.88,"1,883.55",85.52,357.2,"1,167.78","1,831.02",174.31,"7,709.25",39.4,"2,020.45",267.88,564.61,111.28,182.7,596.01,"2,785.73","1,422.74","5,144.80",486.68,358.69
10-12-2020,446.95,467.72,247.42,"1,045.57","2,513.61",627.05,"3,180.85","9,026.66","4,787.06",66.35,653.5,505.15,379.55,"3,665.26",762.75,514.4,"3,732.25",217.9,"5,006.96","1,279.70",848.81,"2,268.38","1,379.88","3,178.52","2,333.57",506.95,915.85,"1,155.28",202.15,259.4,355.33,"1,903.30",83.85,346.4,"1,177.03","1,839.53",168.37,"7,736.00",38.4,"2,000.56",267.08,560.3,109.7,177.6,596.75,"2,759.46","1,420.79","4,964.30",433.18,355.1
11-12-2020,449.5,463.06,244.93,"1,070.06","2,508.53",613.25,"3,216.42","8,992.87","4,836.04",65.45,641.3,504.4,377.74,"3,658.40",755.85,513.8,"3,642.10",218.8,"4,971.14","1,303.40",844.41,"2,275.12","1,376.84","3,169.57","2,357.69",515.45,923.75,"1,150.78",205.57,260.6,352.73,"1,920.40",83.9,353.3,"1,180.93","1,837.04",171.34,"7,733.55",40.5,"1,999.37",269.96,563.18,108.16,178.85,608.09,"2,758.77","1,438.95","5,015.00",429.77,352.71
14-12-2020,454.85,463.75,245.57,"1,071.73","2,535.60",615.9,"3,179.06","8,931.33","4,890.75",67,649.2,503.05,385.39,"3,701.72",789.3,513.6,"3,599.80",213.5,"4,976.94","1,290.55",854.93,"2,281.81","1,366.24","3,098.27","2,353.72",525.8,921.25,"1,152.12",205.19,263.3,350.62,"1,939.35",84.31,363.6,"1,235.66","1,808.58",170.75,"7,696.80",41.25,"1,984.91",271.69,571.26,107.61,177.65,613.03,"2,772.74","1,459.95","5,073.75",436.84,348.57
15-12-2020,462.14,472.44,246.72,"1,060.20","2,515.00",607.1,"3,162.29","9,294.70","5,114.24",67.15,651.55,504.2,378.88,"3,690.55",781.65,513.85,"3,628.40",214.55,"4,985.41","1,291.70",867.67,"2,329.08","1,385.30","3,096.98","2,303.38",518.05,926.75,"1,142.27",202.96,272.8,358.86,"1,951.15",87.57,374,"1,232.30","1,821.42",175.65,"7,765.25",40.6,"1,968.02",268.17,566.7,107.27,178.9,621.44,"2,736.92","1,465.23","5,156.85",443.41,351.91
16-12-2020,462.94,472.24,246.37,"1,088.39","2,569.73",606.1,"3,193.07","9,255.46","5,138.30",66.4,649,516.2,379.83,"3,677.86",786.8,513.65,"3,717.90",235.4,"4,992.94","1,348.15",866.73,"2,402.71","1,404.62","3,102.10","2,327.11",512.45,921.8,"1,153.26",203.39,285.6,363.47,"1,952.55",86.55,380.15,"1,254.06","1,833.26",180.15,"7,796.35",37.95,"1,970.21",266.94,571.6,107.71,182.55,629.32,"2,789.10","1,500.85","5,113.00",454.13,357.6
18-12-2020,454.85,460.08,250.16,"1,092.03","2,588.69",609.5,"3,235.65","9,213.37","5,244.03",63.1,647.1,510.65,374.37,"3,646.39",793.45,509.35,"3,832.90",231.4,"5,181.01","1,375.20",872.22,"2,456.96","1,405.27","3,119.81","2,316.69",517.15,905.2,"1,177.10",203.86,272.05,357.19,"1,949.35",84.92,370.65,"1,267.21","2,192.71",174.71,"7,559.75",36.55,"1,985.16",268.97,570.02,107.61,180.55,617.43,"2,835.48","1,515.71","5,152.50",454.77,362.73
21-12-2020,428.92,441.16,234.56,"1,013.83","2,542.07",582.5,"3,130.01","8,844.61","5,033.72",58.8,651.85,490.9,349.18,"3,551.87",778.5,503.6,"3,634.15",214.8,"5,022.27","1,304.00",852.44,"2,392.95","1,366.73","2,979.31","2,289.39",494.5,842.7,"1,164.73",192.89,252.8,346.69,"1,920.85",79.01,350.65,"1,221.03","2,146.30",164.21,"7,376.10",34.1,"1,933.48",252.37,547.76,100.72,164.55,582.81,"2,794.99","1,468.13","5,007.85",432.04,353.16
22-12-2020,458.5,465.39,236.75,"1,037.39","2,587.99",589.75,"3,156.15","8,936.68","5,003.32",58.8,636.8,500.3,354.07,"3,558.09",795,504.25,"3,720.95",219.35,"5,114.67","1,276.25",894.89,"2,381.90","1,367.18","3,034.04","2,294.40",500.3,840.7,"1,207.47",193.31,260.1,354.98,"1,902.95",79.43,346.95,"1,248.57","2,237.09",163.32,"7,395.40",33.4,"1,930.49",255.09,563.38,102.21,164.95,588.19,"2,846.88","1,495.21","5,021.30",439.31,363.38
23-12-2020,463.29,467.48,236.36,"1,047.44","2,629.53",592.45,"3,199.02","9,011.07","5,080.69",60.55,643.1,507.2,355.88,"3,553.14",824.65,510.15,"3,688.60",228.85,"5,176.40","1,375.15",903.51,"2,381.30","1,369.72","3,025.03","2,353.32",503.6,855.35,"1,239.67",197.45,262.3,359.79,"1,920.75",83.25,357.05,"1,250.64","2,307.64",172.23,"7,449.95",31.8,"1,937.62",260.59,569.62,105.78,169.2,607.8,"2,882.80","1,487.28","5,033.95",446.52,384.69
24-12-2020,473.34,475.22,245.82,"1,056.75","2,635.20",610.2,"3,261.94","8,990.37","5,176.54",60.85,644.3,517.3,358.87,"3,546.18",833.2,514.55,"3,749.60",226.1,"5,154.30","1,364.10",900.32,"2,432.93","1,391.08","3,057.92","2,384.99",513.55,852.8,"1,222.85",198.26,259.25,359.2,"1,960.60",84.08,362.25,"1,248.07","2,336.99",169.81,"7,446.05",31.45,"1,987.76",264.41,585.33,103.8,175.95,608.68,"2,883.40","1,492.32","5,044.75",444,381.34
28-12-2020,490.52,480.19,246.32,"1,051.73","2,670.68",617.65,"3,300.56","8,992.87","5,195.70",62.4,642.2,521.6,363.82,"3,531.77",830.15,525.05,"3,766.00",233.2,"5,154.30","1,424.20",902.72,"2,454.04","1,406.76","3,067.37","2,371.74",520.1,866.95,"1,227.06",199.11,267.15,379.16,"1,988.90",87.24,367,"1,274.97","2,377.14",174.07,"7,483.00",32.4,"1,996.88",272.68,581.86,105.09,186.35,618.8,"2,903.27","1,539.86","5,142.15",447.95,382.04
29-12-2020,488.88,480.04,243.53,"1,033.30","2,683.52",630.2,"3,316.84","8,973.87","5,192.11",62.35,636.05,520.25,362.63,"3,521.73",827.95,528.95,"3,784.20",231.45,"5,118.43","1,405.05",916.53,"2,496.15","1,421.05","3,058.82","2,367.17",528.8,912.9,"1,236.95",201.06,259.4,374.45,"1,999.30",87.38,363.4,"1,270.47","2,359.33",172.98,"7,452.35",33.2,"1,983.67",275.36,585.48,105.09,183.45,618.36,"2,904.36","1,536.41","5,146.75",449.23,384.14
30-12-2020,483.83,482.02,251.5,"1,018.22","2,720.93",625.1,"3,332.89","8,959.53","5,325.54",62.1,639.1,516.15,363.91,"3,512.52",823.8,539.55,"3,799.70",235.95,"5,123.74","1,393.75",921.23,"2,495.26","1,426.33","3,086.08","2,389.31",528.75,899.05,"1,233.49",200.68,265.95,378.67,"2,017.95",86.59,360.3,"1,277.59","2,327.04",172.53,"7,612.90",32.75,"1,989.10",274.37,578.94,104.69,184.15,626.43,"2,883.35","1,548.88","5,354.75",461.49,383.54
31-12-2020,479.23,480.38,247.96,"1,018.81","2,750.88",620.45,"3,328.93","8,904.19","5,286.66",61.45,647.75,509.7,362.25,"3,505.12",819.95,534,"3,841.90",232.85,"5,157.57","1,432.15",926.57,"2,535.49","1,430.11","3,094.64","2,378.19",535.05,894.95,"1,242.39",198.64,266.45,379.75,"1,995.60",87.15,361.25,"1,273.19","2,327.99",173.17,"7,649.60",33.05,"1,978.93",272.43,587.22,103.8,183.85,629.56,"2,837.21","1,563.40","5,288.15",460.74,385.38
